card_no,drug_name,drug_company,drug_brand,nhs_number,available_cities,store_phone,user_email_address,user_name,user_spoken_language,user_gender,purchase_date
675910152748893580,Exforge,"Physicians Total Care, Inc.",Kroger Aloe Vera,5932767561,Rentian,(771) 4136583,lmccourtiemd@163.com,Laverna McCourtie,Dhivehi,M,2022-05-08
5602254242305245,DEXEDRINE,Amedra Pharmaceuticals LLC,Dopamine Hydrochloride,2427854301,Storvreta,(629) 6946308,rpookeme@quantcast.com,Randee Pooke,Bengali,M,2022-06-26
5610559311134098,Diphenoxylate Hcl and Atropine Sulfate,Stat Rx USA,Piroxicam,5289571914,Pesek,(266) 5767368,rearlesmf@indiatimes.com,Reilly Earles,Maltese,M,2022-03-14
3551279136789200,CARE ONE,AMERICAN SALES COMPANY,Black Oak Pollen,4014966623,Khryashchevka,(609) 9366834,amacmenaminmg@booking.com,Ariella MacMenamin,Marathi,M,2022-06-26
5411404966224509,Citrus Basil and Lime Antibacterial Hand Wash,"SJ Creations, Inc.",Maximum Strength Sleep Aid,2194851054,Gulong,(324) 5027642,dkernermh@harvard.edu,Dorelle Kerner,Dutch,F,2021-10-24
633110232411663242,Doxycycline Hyclate,"C.O. Truxton, Inc.",HYPERICUM PERFORATUM,8874961634,Huainan,(170) 7874778,hgeffingermi@reuters.com,Humfried Geffinger,Chinese,F,2021-10-16
3561423397370700,Derma Blemish Balm,"Humex,Inc.",Acetazolamide,0304609358,Luleå,(289) 3351757,aruckmanmj@census.gov,Aubrey Ruckman,Quechua,M,2021-12-26
3558897483884762,Labetalol Hydrochloride,Gland Pharma Limited,safety coated aspirin,6480201795,Pantijan No 2,(568) 6461136,rfarmerymk@npr.org,Rayshell Farmery,Macedonian,F,2022-07-19
5108759671052935,ibuprofen,Hannaford Brothers Company,FAMILY CARE BACITRACIN,9113219324,Okinawa Número Uno,(785) 3409815,odearnlyml@prweb.com,Olag Dearnly,Malay,F,2022-02-05
493683239905155508,Oral Soothe,Feelgood Health,Tretinoin,3968112318,Taohua,(286) 7290362,bbirkenshawmm@ucsd.edu,Berty Birkenshaw,Moldovan,F,2022-04-19
5369901459856616,meijer,Meijer Distribution Inc,Olanzapine,5802293640,Sayán,(746) 2103388,nwestripmn@nasa.gov,Neda Westrip,Belarusian,F,2022-04-26
3561331772893339,La Roche Posay Laboratoire Dermatologique Anthelios 60 Melt In Sunscreen Milk Broad Spectrum SPF 60 Face and Body,L'Oreal USA Products Inc,Bio Electrolyte,5805170930,Atouguia,(730) 1131978,ewetherbymo@scribd.com,Elyssa Wetherby,Nepali,M,2021-12-30
3564358162507614,Mupirocin,Proficient Rx LP,multi symptom cold relief,1445269821,Partenit,(562) 2015282,tphilipsenmp@abc.net.au,Tudor Philipsen,Albanian,M,2022-04-01
4844666359997400,Quetiapine Fumarate,Teva Pharmaceuticals USA Inc,CLE DE PEAU BEAUTE FOUNDATION I,8320449359,Mnogoudobnoye,(486) 8024730,vloughlinmq@oracle.com,Valencia Loughlin,Pashto,M,2021-11-19
3567498886851976,ISAKNOX WHITE SYMPHONY BRIGHTENING EMULSION,"LG Household and Healthcare, Inc.",Olanzapine,2736313283,Kanturk,(953) 9980610,cdesantismr@usatoday.com,Cinderella Desantis,Dari,M,2022-02-01
201583199703861,Type 4 Noise Max,Apotheca Company,Pioglitazone,9933640062,Aldeia de Além,(566) 4127400,mfaierms@ihg.com,Mozelle Faier,Moldovan,M,2022-05-21
3565293274907411,Lisinopril,Mylan Institutional Inc.,ATOPALM Diaper Rash,1280730056,Banjar Timbrah,(890) 6818766,sryammt@imgur.com,Shara Ryam,Tetum,M,2022-08-25
3547184279774240,Angeliq,Bayer HealthCare Pharmaceuticals Inc.,TOPIRAMATE,4905126371,Babahoyo,(195) 6972250,baimemu@shinystat.com,Bellanca Aime,Malay,F,2021-09-07
6771872869911293,Ignatia Bryophyllum,Uriel Pharmacy Inc.,Brimonidine Tartrate,8747859903,Huangchuan,(863) 8724347,lbilovusmv@home.pl,Linell Bilovus,Dutch,F,2022-02-06
3545957838683420,CARBAMAZEPINE,Torrent Pharmaceuticals Limited,CLADOSPORIUM SPHAEROSPERMUM,0167786288,Sietesz,(137) 7402906,fwinsletmw@devhub.com,Fawn Winslet,Bosnian,M,2021-12-09
337941154730138,Zolpidem Tartrate,Cardinal Health,Promethazine hydrochloride,4558460317,Choma,(136) 7657081,amackriellmx@marriott.com,Adolpho Mackriell,Tetum,F,2021-12-21
3543409832870555,IT RADIANT CC IN MELTING FOUNDATION,"F&CO Co., Ltd.",TOPROL,7748271038,Villa del Rosario,(818) 9108318,rmewettmy@ow.ly,Roxie Mewett,Malayalam,M,2022-05-01
3569372333878379,Methocarbamol,"Dispensing Solutions, Inc.",CELL BOOSTING BB,3266374312,Gândara,(352) 3805841,tnillesmz@nsw.gov.au,Timmi Nilles,Swahili,F,2022-06-08
5602211813667643,Carbaphen Ped CH,Gil Pharmaceutical Corp,Levetiracetam,0438582160,Serra,(696) 4268039,kswyren0@springer.com,Kerianne Swyre,Montenegrin,F,2022-05-20
30437343618268,Good Sense Antacid,L Perrigo Company,FIRMAGON,9845250831,Mszana Dolna,(645) 5182905,alombn1@vistaprint.com,Andee Lomb,Papiamento,F,2021-11-30
3575188963927563,TONG LUO QU TONG GAO,HENAN LINGRUI PHARMACEUTICAL CO LTD,Desenex,8415843593,Ypacarai,(681) 1256447,jwinterbottomn2@dmoz.org,Janeen Winterbottom,Afrikaans,F,2021-11-19
3574195118304045,Strophanthus Aurum,Uriel Pharmacy Inc.,Assured Hand Sanitizer With Moisturizers,6150435008,Oeba,(493) 8872335,rskermn3@dedecms.com,Rozanne Skerm,Haitian Creole,M,2022-09-01
3581249739526121,Methylphenidate Hydrochloride,Kremers Urban Pharmaceuticals Inc.,Tow Mater Sun Smacker SPF 24 Tow-Tally Orange,4976438945,Luna,(191) 7059315,rbuckbyn4@constantcontact.com,Riva Buckby,Assamese,M,2021-12-17
3558593108256102,Anti Acne Calming Corrector,H2O Plus,Benztropine Mesylate,9835400261,Milagros,(953) 9460343,rantalffyn5@redcross.org,Ricki Antalffy,Ndebele,F,2021-10-15
201803957555281,Irbesartan and Hydrochlorothiazide,Teva Pharmaceuticals USA Inc,Baclofen,5414300283,Tiegai,(448) 2151837,dtheseiran6@netscape.com,Duff Theseira,Telugu,M,2022-01-13
3561101852858076,ProBLEN Libido,"Liddell Laboratories, Inc.",Omeprazole,3492739520,Saquarema,(923) 8896862,mantonchikn7@com.com,Maegan Antonchik,Gagauz,F,2021-10-26
3528876702042060,CALCAREA PHOSPHORICA,HOMEOLAB USA INC,Athletes Foot Fighter,7819727780,Longtian,(324) 6221602,rpiercyn8@ted.com,Raynard Piercy,Marathi,M,2022-06-03
3587513550074303,DayTime Multi-Symptom Flu Cold Medicine,"Salado Sales, Inc.",Propafenone HCl,4764819945,Xiluo,(320) 9809377,krabiern9@livejournal.com,Kaylee Rabier,Spanish,M,2021-10-24
3556789649558798,Omeprazole,Rebel Distributors Corp,childrens pain and fever,8560591818,Ngozi,(426) 4139072,cleallna@bloglovin.com,Colet Leall,Telugu,F,2021-11-26
3531868702718901,Tramadol Hydrochloride,"Lupin Pharmaceuticals, Inc.",Amoxicillin and Clavulanate Potassium,0695966499,Vale da Serra,(440) 5983277,sairetonnb@instagram.com,Stanly Aireton,Luxembourgish,F,2022-03-11
676763288227240632,Docusate Sodium,Bryant Ranch Prepack,Morphine Sulfate,0962458562,Biankouma,(771) 6295790,bkeaveneync@people.com.cn,Blane Keaveney,Dari,M,2022-03-25
5602253376413296,Oxacillin,Sandoz Inc,Ceftriaxone Sodium,0456162518,Tehetu,(949) 5282198,fleckenbynd@sciencedirect.com,Fredericka Leckenby,Assamese,M,2022-01-22
4175002521405362,GlipizideER,REMEDYREPACK INC.,PredniSONE,8674386210,Denver,(303) 2167952,bgarrityne@theatlantic.com,Bonnibelle Garrity,Haitian Creole,F,2022-04-15
491105181437099438,Allergy,"Liddell Laboratories, Inc.",Lyrica,4061099094,Elias Fausto,(283) 4679808,kmolineuxnf@mtv.com,Koren Molineux,Thai,F,2022-01-08
56022445600028263,Bodycology,Landy International,Flunisolide,7066321022,Fort Dauphin,(578) 4251153,lstonehewerng@surveymonkey.com,Lorain Stonehewer,Korean,F,2022-06-07
3588473083782287,Hydrocortisone Maximum Strength Plus 12 Moisturizers,"Stephen L. LaFrance Pharmacy, Inc.",Fosphenytoin Sodium,2630398447,Batiovo,(767) 3271994,pdonawaynh@wordpress.org,Pansie Donaway,Afrikaans,F,2021-10-20
4026684721686544,GABAPENTIN,Greenstone LLC,Nandrolone Decanoate,5629665340,Embarcación,(733) 2231273,rpotkinsni@addthis.com,Ronna Potkins,Khmer,F,2021-10-31
3580606219527005,USTILAGO MAYDIS,"ALK-Abello, Inc.",Cephalothecium,3703383313,Srokowo,(494) 6847262,ckollachnj@zimbio.com,Carlynne Kollach,Fijian,M,2022-04-22
5602246721963015,Pramipexole dihydrochloride,"Glenmark Generics Inc., USA",TheradermSPF 43,3198588103,Tanjay,(766) 4231909,cchungnk@wp.com,Cathyleen Chung,Quechua,M,2021-11-07
374283311322390,Anacin,Insight Pharmaceuticals LLC,Furosemide,3155332352,Nueve de Julio,(296) 3256076,vmaskewnl@samsung.com,Violetta Maskew,Latvian,M,2022-08-19
6331100549277198600,Allergena,"Meditrend, Inc. DBA Progena Professional Formulations",St. Ives,2037761945,La Puerta de San José,(369) 5157273,sfarfalameevnm@google.ru,Sadie Farfalameev,Tswana,M,2021-11-29
3552681270872131,ASSURED Antiseptic Wet Wipes Vitamin E and Aloe,"Greenbrier International, Inc.",berkley and jensen ibuprofen,2905116277,Jaboticabal,(320) 7297259,abrandhardynn@telegraph.co.uk,Alasteir Brand-Hardy,Armenian,F,2021-10-05
5048370433255494,Simvastatin,Teva Pharmaceuticals USA Inc,Mary Kay Tinted Lip Balm Sunscreen SPF 15 Peach,2823881689,Tangshan,(146) 1934574,mgrenvilleno@geocities.com,Malissia Grenville,Papiamento,F,2022-01-15
3553519150091001,Warfarin Sodium,REMEDYREPACK INC.,Cough Relief,3730326171,Xinheng,(354) 4852102,tloosnp@apache.org,Tanney Loos,Somali,M,2022-02-20
374283123549594,SOLIE ESSENCE,"NATURE REPUBLIC CO., LTD.",Arrythmiaforce,0824577019,Ogwashi-Uku,(288) 4752158,tkoselnq@t-online.de,Turner Kosel,Hindi,F,2021-10-26
3530643834522229,SHISEIDO THE MAKEUP FOUNDATION,SHISEIDO AMERICAS CORPORATION,COZAAR,5272600487,Krajan Caluk,(807) 3041168,tbryannr@nifty.com,Terra Bryan,German,F,2021-10-26
5344764343587890,Citalopram Hydrobromide,Unit Dose Services,Amidate,1066159815,Skövde,(739) 1605296,itattoons@last.fm,Innis Tattoo,Burmese,F,2022-04-22
630446043843366994,Rhus Aconitum Special Order,Uriel Pharmacy Inc.,Vaseline,4210517062,Pueblo Nuevo Viñas,(888) 2703167,aont@imageshack.us,Annemarie O' Culligan,Punjabi,F,2022-03-22
6709202798132414,Felodipine,Mylan Institutional Inc.,Our Family,0918121159,Hexi,(499) 4793899,cvandersonnu@thetimes.co.uk,Cristobal Vanderson,Portuguese,F,2021-11-12
5602245450489176,Sterile Water,B. Braun Medical Inc.,Tartar control plus,1811601952,Calceta,(658) 4484733,emccrorienv@umn.edu,Ezri McCrorie,Khmer,M,2022-04-10
3541489005194621,Ceftriaxone Sodium,Cardinal Health,Indomethacin,3371137988,Kuala Baru,(400) 8734863,gfoulgernw@jigsy.com,Glyn Foulger,Ndebele,M,2022-08-30
30186272391781,Degree,Conopco Inc. d/b/a Unilever,Megestrol Acetate,2685275789,Linjiang,(299) 7094614,bcoolsonnx@goo.ne.jp,Briney Coolson,Armenian,M,2022-07-23
3566028034246158,FLEBEAUTE COLLAGENIC SKIN COVER,"THEFACESHOP CO., LTD.",Brompheniramine Phenylephrine DM,1628318147,Oshawa,(258) 6005965,pblasiakny@jigsy.com,Prince Blasiak,Dutch,M,2022-02-05
5602227671989812,Meprobamate,Dr.Reddy's Laboratories Limited,La Prairie Switzerland,9508261757,Khoa,(487) 2642089,ssappynz@discuz.net,Say Sappy,Kyrgyz,M,2022-03-09
201993063895315,Equaline Nicotine,Supervalu Inc,Exuviance CoverBlend Concealing Treatment Makeup,6085173490,Ḑubāh,(562) 2185590,agouldthorpeo0@ning.com,Ashlie Gouldthorpe,Dhivehi,F,2022-08-23
3575076820084571,Lantus,"Physicians Total Care, Inc.",Paroxetine,8359258716,Puerto Natales,(555) 6856945,gmarkwello1@nydailynews.com,Georgy Markwell,Swedish,M,2022-01-18
3569723862058983,CVS Vanishing Scent Muscle Rub,CVS Pharmacy,PreviDent,5805010097,Bečmen,(982) 1467934,pcleavelando2@flavors.me,Penny Cleaveland,Burmese,F,2022-05-20
58930413143422739,Lovenox,Cardinal Health,ANTIBACTERIAL FOAMING,3173922107,Pār Naogaon,(306) 9685469,hantwiso3@skyrock.com,Hailey Antwis,Lao,M,2022-07-25
5108752255318491,tamsulosin hydrochloride,"PD-Rx Pharmaceuticals, Inc.",Methimazole,9336236504,Pisangkemeng,(765) 6311744,jilewiczo4@cdc.gov,Jeannine Ilewicz,Finnish,F,2022-02-28
3530951560754282,PVP Iodine Prep Swabstick,"Professional Disposables International, Inc.",TC EnrichedFoam,0838137520,Mieścisko,(604) 9830157,sgutsello5@sohu.com,Sim Gutsell,Bislama,F,2022-07-06
67634001535393970,Reguloid,Rugby Laboratories,Hydrocodone Bitartrate And Acetaminophen,2991285583,Almeria,(907) 6140890,aivanishchevo6@tripod.com,Ashlen Ivanishchev,Quechua,F,2022-08-28
4913951950581514,Topiramate,Camber Pharmaceuticals,"Oral Cleansing and Suctioning System, q4",0337994706,Matanog,(135) 1237281,mhallyburtono7@timesonline.co.uk,Michaella Hallyburton,Icelandic,F,2022-08-11
5515001623581753,Divalproex Sodium,State of Florida DOH Central Pharmacy,TETRA-ABC,0363546294,Thị Trấn Than Uyên,(960) 5219003,bdarringtono8@nationalgeographic.com,Boycey Darrington,Malay,M,2021-09-30
675985573015632056,Asthma Plus,"Deseret Biologicals, Inc.",Naproxen,9038262310,Pashiya,(352) 1769099,mmckinlayo9@reddit.com,Marianna McKinlay,Tajik,M,2022-06-19
30080426211187,SODIUM SULFACETAMIDE AND SULFUR,"BioComp Pharma, Inc.",Perfect Sleep,2924609720,Zhangdan,(900) 8871027,rslocombeoa@domainmarket.com,Roana Slocombe,Kashmiri,F,2022-01-12
4508411219897715,"Food - Animal Products and Poultry Products, Egg, White Gallus sp.",Jubilant HollisterStier LLC,BETULA LENTA POLLEN,9368999864,Nanqiu,(786) 5219335,npocklingtonob@ca.gov,Nappy Pocklington,Indonesian,F,2022-04-05
201514443022543,Oil-Free Daily Face,Walgreen Company,DEXEDRINE,4608134035,Viso,(804) 6315220,ssimkovitzoc@com.com,Shaw Simkovitz,Tajik,M,2022-03-04
3548064278033906,PROMACTA,GlaxoSmithKline LLC,CANIS LUPUS FAMILIARIS SKIN,0709559569,Kut Bak,(195) 9739218,dcissenod@php.net,Druci Cissen,Dzongkha,F,2022-08-20
30461679310555,COLDS COUGHS,Natural Health Supply,Fluoxetine,0946099952,Klana,(344) 1291119,lbairdoe@twitter.com,Lenee Baird,Nepali,F,2022-03-25
3545807966317475,Ampicillin and Sulbactam,"Hospira, Inc",Orange Bliss Antibacterial Foaming Hand Wash,8539975033,Grand Rapids,(616) 1080482,rtuteof@blogspot.com,Rosa Tute,Marathi,F,2021-09-25
201619379967403,Montelukast Sodium,Dr.Reddy's Laboratories Limited,Arnica Montana Nartex,9736480615,Sofifi,(623) 9307978,rgrundyog@stanford.edu,Ricoriki Grundy,French,M,2022-06-28
5100171242016290,Frankincense and Myrrh Neck Shoulder and Knee,Wise Consumer Products Co.,medroxyprogesterone acetate,6214407212,Lammi,(155) 8943662,csimonassioh@spiegel.de,Cchaddie Simonassi,Khmer,F,2021-10-24
5602251819219007,Spironolactone,McKesson Contract Packaging,antacid,7391970719,Gubu,(726) 3834360,scawseyoi@guardian.co.uk,Salvidor Cawsey,Ndebele,M,2021-10-01
56103261780753964,Nifedipine,"GAVIS Pharmaceuticals, LLC",Amitriptyline Hydrochloride,7475220885,Maopingchang,(774) 9955722,choftonoj@amazon.de,Crista Hofton,Luxembourgish,M,2022-03-05
3551155108324715,Equate Liquid Foot,"Wal-Mart Stores, Inc",Didanosine,5807372697,Rosebank,(618) 4298171,adakhnook@angelfire.com,Armando Dakhno,English,F,2022-06-13
3553836151107465,Ruby-Cell 4U B B 10 in 1,"Dasan E&T Co., Ltd.",No7 Lifting and Firming Foundation Sunscreen SPF 15 Almond,9317248926,Dougou,(166) 9600430,prussanol@plala.or.jp,Pepito Russan,Romanian,F,2022-04-04
3545575513127396,TENDERWRAP,Tyco Healthcare Group LP,"Octisalate, Avobenzone, Homosalate, Octocrylene",2285796226,Takedamachi,(126) 4078514,hkleuerom@soundcloud.com,Hedy Kleuer,Tsonga,M,2022-08-28
372301171871868,Cosyntropin,Mylan Institutional LLC,Carvedilol,2702885144,Vales,(378) 9917584,lshortallon@cpanel.net,Lauri Shortall,Dzongkha,F,2022-08-03
3545986126748314,Pear,"Nelco Laboratories, Inc.",Anticavity,6613989819,Gambēla,(914) 5100794,fmuzzullooo@google.com.hk,Flora Muzzullo,Mongolian,F,2022-01-27
4405107945732333,PRAVASTATIN SODIUM,"Lupin Pharmaceuticals, Inc.",ACT Total Care Sensitive Anticavity Mint Mouth,3642948766,Sionogan,(821) 7436549,gtondeurop@netvibes.com,Gwendolin Tondeur,Gagauz,F,2022-05-13
564182387769907573,Estradiol,Mylan Pharmaceuticals Inc.,Saccharomyces,0492217629,Alíartos,(923) 8373199,jservantoq@abc.net.au,Jefferson Servant,Tamil,F,2022-07-03
5048375521408269,equate nicotine,Wal-Mart Stores Inc,Alternaria alternata,1313925888,Farap,(888) 8110344,npruceor@drupal.org,Nina Pruce,Lithuanian,M,2021-10-12
337941079395892,Moxifloxacin,Major Pharmaceuticals,Sunmark Benzoin Compound Tincture,3921144930,San Juan Bautista,(114) 1015943,cfeathersbyos@google.nl,Crawford Feathersby,Dhivehi,M,2022-08-28
3531428469980457,Strattera,Eli Lilly and Company,REQUIP,2476924954,Dalam,(624) 7286957,dmurisot@eepurl.com,Didi Muris,Ndebele,M,2022-03-02
3545504987148266,Temazepam,REMEDYREPACK INC.,Indomethacin,4736500158,Stavanger,(107) 3030065,vzamoraou@un.org,Valerye Zamora,Lithuanian,F,2022-03-29
3581265488232968,cephalexin,Unit Dose Services,WARFARIN SODIUM,6569983016,Kampong Speu,(169) 8343035,bhartzogov@slashdot.org,Baillie Hartzog,Kyrgyz,F,2022-03-01
30451564682176,Bupivacaine Hydrochloride,"Hospira, Inc.",Flomax,1177368080,Akora,(135) 1068294,fchargeow@tiny.cc,Fancy Charge,Telugu,M,2021-12-24
3578906836264048,Indomethacin,Cardinal Health,SUPER DEFENSE,1039500021,Okazaki,(242) 3876782,lcheatleox@sciencedaily.com,Laird Cheatle,West Frisian,F,2022-07-17
3552112450285704,Tekamlo,Novartis Pharmaceuticals Corporation,AMLODIPINE BESYLATE,0446739596,Pergan,(836) 7358956,gparelloy@youku.com,Gradey Parell,Italian,F,2022-05-08
347948896856178,Eye Sarcode,"Deseret Biologicals, Inc.",Alcohol Swabsticks,2308010029,Fonte da Vaca,(984) 7210316,ccaustonoz@mtv.com,Casar Causton,New Zealand Sign Language,F,2022-02-25
3580268078988982,Quetiapine fumarate,Accord Healthcare Inc.,Umecta PD,0200167898,Gumi,(837) 2704079,cchalcraftp0@theatlantic.com,Cornela Chalcraft,Northern Sotho,F,2021-10-03
3552206125054287,Female Tonic,"BioActive Nutritional, Inc.","COMPRESSED GAS, N.O.S.",3005983927,Sharga,(260) 4885203,kbergep1@elegantthemes.com,Kenton Berge,Macedonian,F,2022-03-05
36620870343103,Liquid Hand Cleanse,"Rejoice International, Inc.",Pramipexole dihydrochloride,0794538622,Qingshan,(461) 1124842,ycrallanp2@java.com,Yevette Crallan,Thai,F,2021-10-14
4041591821210532,Anticavity Fluoride Rinse,"Topco Associates, LLC",Tahitian Noni TePoema Element Shield,7089023311,Miguel Aleman,(147) 2286829,ksurgenorp3@mysql.com,Kaleb Surgenor,Malagasy,M,2022-04-19
4903725596903130,LAURA GELLER BEAUTY TUSCAN SUN SPACKLE SPF 30 PROTECTIVE UNDER MAKE-UP PRIMER PORCELAIN,"Laura Geller Beauty, LLC",cyclobenzaprine hydrochloride,0147421381,Banjar Ambengan,(392) 5247435,rwaddilovep4@tumblr.com,Roxane Waddilove,Filipino,F,2021-10-10
5456254761110106,PYRETHRUM CINERARIIFOLIUM,"ALK-Abello, Inc.",Dextroamphetamine Sulfate,1018649298,La Valette-du-Var,(562) 9180548,wedgehillp5@ning.com,Wiley Edgehill,Dhivehi,F,2022-01-20
5010125614080291,Glipizide,REMEDYREPACK INC.,Betadine,1149318333,Kobleve,(307) 6061259,cpottep6@businesswire.com,Cherin Potte,Swedish,M,2021-09-13
3530623920763275,Cetirizine Hydrochloride,REMEDYREPACK INC.,SHISEIDO SHEER MATIFYING COMPACT (REFILL),9255183575,Hesheng,(310) 7410996,bjeffesp7@techcrunch.com,Bevon Jeffes,Telugu,F,2021-11-24
4917204013048261,Chlorpromazine Hydrochloride,Sandoz Inc,Senna-S,1511113316,Gaoqiao,(212) 1104515,slabellp8@xing.com,Shaine Labell,Bengali,M,2022-02-12
3578969437575014,Ketorolac Tromethamine,McKesson Packaging Services Business Unit of McKesson Corporation,Clindamycin Hydrochloride,5247658981,Tandag,(614) 3574175,jgandertonp9@about.com,Jodie Ganderton,Afrikaans,M,2022-04-08
6759138546816800,Pain Relief PM,"WOONSOCKET PRESCRIPTION CENTER,INCORPORATED",ALMACONE DOUBLE STRENGTH,5934655620,Vaudreuil-Dorion,(259) 2815395,atapinpa@msu.edu,Aida Tapin,Catalan,F,2022-04-01
5125358314474207,meloxicam,Proficient Rx LP,Olanzapine,2376737508,Kolonnawa,(223) 6649878,civisonpb@geocities.com,Carlin Ivison,Hiri Motu,M,2022-03-20
3535026079274109,Diphenhydramine Hydrochloride,Cardinal Health,Lorazepam,2498451595,Sabadell,(602) 1816645,zchermpc@netvibes.com,Zach Cherm,Malagasy,F,2021-10-30
3564393523671015,NITROUS OXIDE,"Strate Welding Supply Co., Inc.",Targretin,1777349265,Nowosielce,(659) 2873656,glambarthpd@ebay.com,Goober Lambarth,Mongolian,F,2021-10-09
5172959099146779,Desmopressin Acetate,American Health Packaging,Tramapap,1363272616,Sepekov,(709) 3530464,mbuffhampe@people.com.cn,Marianne Buffham,Bislama,M,2021-12-04
5300703828604392,EPIFOAM,MEDA Pharmaceuticals,Fiber,0234880066,Linjiang,(609) 7398903,smorefieldpf@cmu.edu,Silvan Morefield,Kazakh,M,2022-07-19
5108755992864495,Cefuroxime Axetil,Wockhardt USA LLC.,Lisinopril,1366753216,Chezhan,(464) 3449577,gyerrallpg@smugmug.com,Garik Yerrall,Somali,M,2022-01-23
493614540853038552,Isosorbide Dinitrate,"NCS HealthCare of KY, Inc dba Vangard Labs",Isopropyl Rubbing Alcohol,1305024575,Minh Long,(983) 8519423,mnevinsph@sohu.com,Micah Nevins,Hungarian,F,2022-04-23
4041375163137010,Maybelline New York Pure Stay Powder Foundation Broad Spectrum SPF 15 Sunscreen,L'Oreal USA Products Inc,Pravastatin Sodium,4336980993,Konongo,(561) 3257397,palthorpepi@diigo.com,Patrica Althorpe,Bislama,M,2021-10-01
4017950324830,Aspirin,Freds Inc,ATOPALM Hemorrhoidal Pain Relieving,7137872875,Altanbulag,(983) 6780000,cbutterwickpj@timesonline.co.uk,Celia Butterwick,Arabic,F,2022-01-03
3557533115085335,pravastatin sodium,Cadila Healthcare Limited,Extra Strength Mapap,0464193893,Baru Timur,(918) 5344353,sknuttonpk@biglobe.ne.jp,Sioux Knutton,Polish,M,2022-07-28
3586987832242147,acetaminophen pm,Kroger Company,Yellow Dock,3981415469,Krajan Satu,(506) 7352154,bfallawepl@issuu.com,Bride Fallawe,Icelandic,F,2021-10-02
201565153333439,Anti-Itch,Amerisource Bergen,"Fentanyl Citrate, Bupivacaine HCl",7302023719,Debar,(260) 3991696,gateggartpm@nsw.gov.au,Grange Ateggart,Fijian,M,2022-06-04
3540781797073273,Red Kidney Beans,"Nelco Laboratories, Inc.",Ciprofloxacin,9841288478,Sijing,(788) 7214527,swharfpn@live.com,Salome Wharf,Kazakh,M,2021-09-21
374622404512344,Rouge Dior 880 Plum Serum,Parfums Christian Dior,Keppra,0858057093,Huaqiao,(311) 8146646,ewreathpo@jugem.jp,Eugenio Wreath,Hindi,M,2022-08-21
3567984878638174,calcipotriene 0.005% and betamethasone dipropionate 0.064%,Sandoz Inc.,Novana All-In-One One Step Perineal,7040298015,São Pedro Gafanhoeira,(395) 7167839,esargoodpp@hao123.com,Elenore Sargood,Haitian Creole,M,2021-12-17
3538595901232003,Neutrogena Wet Skin Swim-Humidity-Sweat Sunblock,Neutrogena Corporation,Oxy Daily Defense Face Wash,1675516405,Roboré,(815) 1180932,sashfieldpq@fema.gov,Sella Ashfield,Yiddish,M,2022-03-01
201875793219033,UV ESSENTIEL,CHANEL PARFUMS BEAUTE,Unithroid,6234247059,Replot,(535) 5305937,lmetheringhampr@moonfruit.com,Laughton Metheringham,Tetum,F,2022-04-10
3539379514676610,Hydralazine Hydrochloride,Aidarex Pharmaceuticals LLC,Metoclopramide,3631043724,Carpenter,(909) 8405089,hkearyps@virginia.edu,Herrick Keary,Khmer,M,2021-10-18
3570160652657459,CYCLOBENZAPRINE HYDROCHLORIDE,Proficient Rx LP,Excedrin,8454656359,Prigrevica,(419) 6357455,mmcavinpt@feedburner.com,Marti McAvin,Catalan,F,2021-10-10
30548083438939,Deep Bisque Original,Bare Escentuals Beauty Inc.,Indomethacin,8755947549,Lavandeira,(392) 6084845,epalatinipu@hao123.com,Edy Palatini,Catalan,F,2022-03-23
6385097249648922,Triazolam,Rebel Distributors Corp,Ipratropium Bromide,5602406964,Ichinohe,(339) 5734911,lmatignonpv@storify.com,Loren Matignon,Tsonga,M,2022-08-10
3546584241513496,CLARINS UV PLUS HP Broad Spectrum SPF 40 Sunscreen Multi-Protection Tint LIGHT,Laboratoires Clarins S.A.,BABY INFANT EARACHE DROPS,8774721542,Carig,(478) 7499581,abeachempw@cdc.gov,Atlante Beachem,Dari,M,2022-04-30
3528945523385964,METHADONE HYDROCHLORIDE,"Mallinckrodt, Inc.",Sugar Maple,1374005258,Paujiles,(419) 3995354,gcowlingpx@constantcontact.com,Georgianna Cowling,Mongolian,F,2022-05-17
5100174985381343,Colgate Fresh Mint,Mission Hills S.A de C.V,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,5316876466,Néa Vrasná,(527) 1271677,irodellpy@nbcnews.com,Ira Rodell,Malayalam,M,2022-03-11
5602244274163273,tussin,Kroger Company,Symmetry Foaming Hand Sanitizer,6274727930,Stari Grad,(256) 2320517,fyardypz@admin.ch,Far Yardy,Punjabi,F,2022-04-24
5602231089337382,Diltiazem Hydrochloride,Mylan Institutional Inc.,pravastatin sodium,2572437740,San Miguel,(792) 9146826,lkennermannq0@alexa.com,Lizabeth Kennermann,New Zealand Sign Language,F,2021-11-24
3546628650969267,Equaline hemorrhoial,Supervalu Inc,Good Sense Complete,2718661941,Nizhniy Tsasuchey,(281) 2544367,bcoathupq1@barnesandnoble.com,Bianca Coathup,Gagauz,F,2022-05-01
670669122299285555,Lidocaine Hydrochloride,"International Medication Systems, Limited",Nighttime Cold and Flu,7249878565,Badīn,(223) 1430816,gepslyq2@sitemeter.com,Gradey Epsly,Afrikaans,F,2022-07-18
